labels,data
9,خفَّ خصر الحبيب ثمَّ ابْتلاني # بعذولٍ يزيدني تعنيفا
9,هَا أَنَا الْمُحْتَمِى بِهِ صِحْتُ وَا غَوْ # ثَاهُ مِنْ لاَعِجِ الْفُؤَادِ وَبَثِّهْ
8,في كُلِّ وادٍ هِمتُ لَكِن لَم يَكُن # مِنها وَراءَ الغَيثِ وادٍ مُبقِل
13,إن كنت أزمعت على المسير # فلا تفكي ربقة الأسير
8,فالشمسُ والبدرُ هذى لا أُصانِعُها # وذاكَ وهو تمامٌ لا أُحاشيهِ
4,إني لمستيقنٌ لئن لم أمُت # مل يوم إني إذن رهينُ غَدِ
13,ولمْ يدَعْ أمّةَ أحْمدٍ سُدى # حيثُ ارْتَضى لِعَهدِها مُحَمَّدا
11,قَليلُ اللَفظِ لَكِن في المَعاني # إِذا حَصَّلتَها بِالنَقدِ كَثرَه
8,اللَهُ أَنشَأَهُ مِن نوره بَشَراً # وَأَنشأ الخَلق مِن ماءٍ وَمِن طينِ
7,يا رسول اللَه يا مولى الورى # خير حاف كان أو منتعل
5,كَيفَ أَرجوهُم وَعِندَهُمُ # حُرُماتُ الحُبِّ أَضغانُ
13,رَأَيتُ في عَينِ اليَقينِ رُؤيَةً # عَن زَينش عَينَيَّ نَفَت شينَ العَوَر
4,سارَ وَلا قَفرَ مِن مَواكِبِهِ # كَأَنَّما كُلُّ سَبسَبٍ جَبَلُ
9,مِن فُهُودٍ وَمِن صُقُورٍ حَدَاهَا # يَمَّهَا في غُدُوِّها وَالرَّوَاحِ
9,فَلَنا مِثلُهُم وَإن عَظُمَ الخَط # بُ قَلِيلٌ أَمثَالُهُم أبدَالُ
2,إِلَيكَ اِبنَ جَفنَةَ مِن شُقَّةٍ # دَأَبتُ السُرى وَحَسَرتُ القَلوصا
9,إذا العبقريُّ رامَ أمراً تَوَخَّى # سُبُلاً فوقَ قدرةِ الأقوياء
13,فَضَحِكَ الهِندِيُّ حَتّى اِستَلقى # وَقالَ ما هَذا العَمى يا حَمقى
0,قَلَّدهُ الحُسْنَ الَّذي يَشْتَهِي # وَهذِه نُسْخَةُ تَقْلِيدِهِ
0,يا شدَّ ما طالت ليالي الصدود # والشوق قد أورى بقلبي زنادْ
9,وَتَغَشّى دَهماءَنا الغَيُّ لَمّا # عُطِّلَت مِن وُضوحِها الدَهماءُ
11,أَتَغضَبُ أَن يُساقَ القَهدُ فيكُم # فَمَن يَبكي لِأَهلِ الساجِسِيِّ
1,وافى وقد صبغَ الظلامُ بلونِه ال # مُسودِّ مُبيضَّ الأباطح والرُبى
2,أعللِّهُا بدنوِّ الديارِ # ومِن دونِه سَبْسَبٌ نازحُ
11,وأخلاقٍ كروضِ المُزنِ تحكي # مباسِمُها ثُغورَ الأُقحُوانِ
7,ونداماه على طول المدى # رفقة حفّوا به كالحبب
8,وتارة كخفوق القلب خافقهُ # وكلما افترّ ثغر البرق مبتسماً
1,فجبهتموني بالقبيح مِلالةً # هذا جزاءُ المُكثرِ المتمادي
2,يُمَزِّقُ رَيّا جُلودِ الثَما # رِ إِذا مَصَّ ماءَ الثِمارِ العَطَش
11,فَأَكرَمَهُ وَآمَنَهُ فَأَمسى # خَلِيّاً بالُهُ مِن كُلِّ بُؤسِ
9,وَلَعَمْرِي لَقَدْ تَوَفَّرَ نِصْفُ # الْمالِ مِنها وَراحَ في النِّسْيانِ
7,هَلَكَت قَبلَكَ ناسٌ وَقُرى # وَنَعى الناعونَ خَيرَ الثِقَلَين
1,يَهفو الضَرّاءَ أَمامَهُ وَلَرُبَّما # يَذَرُ الكَثيبَ وَراءَهُ يَنهالُ
9,وصل العبد من قريضك برّ # سرّ أحبابه وساءَ عِداته
4,أُغلِقَ دوني بابُ الصَفاءِ كَأَن # لَم يَكُ بَيني وَبَينَهُ سَبَبُ
10,فَيا لَيلُ قَد فارَقتَ غَيرَ مُذَمِّمٍ # وَيا صُبحُ قَد أَقبَلتَ غَيرَ حَبيبِ
10,وَأَثلاثُها العُليا كَأَنَّ فُروعَها # عَناقيدُ تُغذى بِالدِهانِ وَبِالغِسلِ
11,أَخَفتَ عَلى المَآثِمِ ضَعفَ أَيدٍ # وَرُمتَ بِشُربِ ذَلِكَ شَدَّ أَزرِ
10,فَقُمنَ يُبارينَ السُدولَ بِوافِرٍ # يُلاعِبُ عِطفَيهِ الجَريرُ وَدافِعُ
2,دعاهُ لذكر الحمى مذهبٌ # وشوقٌ أقامَ فما يذهب
7,نشر الدّعوة لمّا هَمَدتْ # وأقامَ الحَقّ لَمّا قَعَدَا
4,منفَرِدُ الفضلِ ما تَرى أَحداً # يقولُ أَبْصَرتُ مِثْلَه أَبَداً
0,ما غردت ورقاء في ابكة # ومالت الاغصان بالزهر
7,يَتَلَقَّاهَا بِرِفْقٍ صَدْرُهُ # وَيُحَيِّي عَنْ شِمَالٍ وَيَمِينْ
1,حَتّامَ تُمطِلُني اللَيالي قُربَ مَن # قَلبي لَهُ مُتَشَوِّفٌ مُتَشَوِّقُ
8,رَضيتُ أَنّي لِحَتفي خافِرٌ بِيَدي # من سَرَّهُ كسبُ مالٍ لا نفاذَ له
11,فَذَكَّرَني أَخي قَوماً تَوَلَّوا # عَلَيَّ بِذِكرِهِم ما قيلَ قيلُ
8,خشونة البيض مازتها عن السُّمرُ # لا تحسبوا شرس الأخلاق منقصةً
2,وَعَن عائِبِ اللاتِ في قَولِهِ # وَلَولا رِضا اللاتِ لَم نُمطَرِ
9,عوّذتها كما ترى سُوَرُ القر # آن فضلاً يلائم الشكل شكله
9,متْ فما أنتَ حاكمٌ أبد الده # ر على الناس فاقْض ما أنتَ قاض
7,لِلصَّبايا وَطَنٌ بين دَمي # وإلَيْهِنَّ الهَوى صَلَّى وسَلَّم
7,إِنَّ مِصراً لا تَني عَن قَصدِها # رَغمَ ما تَلقى وَإِن طالَ الأَمَد
1,تَنميهُمُ الدُنيا إِلى صِنهاجَةٍ # وَالدينُ يُنميهُم إِلى الأَنصارِ
10,وَما أَنشُدُ البُعرانَ إِلّا صَبابَةً # بِواضِحَةِ الخَدَّينِ طَيِّبَةِ النَشرِ
4,لو قيل لي مت غدا قضيت على # حكم الهوى وامتثلت ما رسمه
7,رَصَدَ الخَلوَةَ حَتّى أَمكَنَت # وَرَعى الساهِرَ حَتّى هَجَعا
8,وكلُّ ما لم يكن في الطبع لم يَدُم # تكميلُ وصفِك بالإسهاب ممتنِعٌ
0,طال به الليل على حيرة # وامتد كالموجة يغشاه
0,برقٌ على الجِزعِ بدا يلمعُ # حَنَّتْ اليهِ الاِبِلُ الضُّلَّعُ
1,لولا رجاءٌ في رجاءٍ ما اعتلى # للشّرْعِ ضوءُ عَمودِ وعِمادِه
7,وَصَديقٍ لَيسَ لي عَن وُدِّهِ # حاصِلٌ يَصدُقُني إِلّا الوَجَل
1,لو لم يناسب ريق فيه الراح # ما كان شاكل خده التفاح
9,وبغال مثل البروج تحمل # ن سعوداً بعينها مستقله
0,وربما سار إلى جنبها # مدلّه ليس يبالي الرقيب
2,فهاج بقلبي رسيس جواها # لهيباً يسيل العيون الحفيفه
8,أَعطى وَلَم يَعِدِ الجَدوى وَعَجَّلَها # وَأَينَ مَن وَعَدَ الجَدوى وَما مَطَلا
2,وَما إِن عَلى قَلبِهِ غَمرَةٌ # وَما إِن بِعَظمٍ لَهُ مِن وَهَن
11,أَلا يا لَهفَ نَفسي بَعدَ عَيشٍ # لَنا بِنَدى المُخَتَّمِ وَالمَضيقِ
1,ماخَطَّ مِن غُرَرِ الحِسانِ وَضاءَةً # حَتّى اِستَمَدَّ لَها مِنَ الأَحداقِ
11,بأيمن طالع مسرى وزير # نوال يداه للآمالِ محيا
7,جاء نصر اللَه والفتح معا # وجنود ورياح بشرت
0,وانما اطمعني فيكم # اصلكم واللبن الطيب
0,مِن كُلِّ كَوماءَ سَحوفٍ إِذا # جَفَّت مِنَ اللَحمِ مُدى الجازِرِ
8,ولا يرد الذي قد فات حزن عويل # والصبر أبقى وأتقى للإله الجليل
13,وَجَحَدوا كِتابَهُم إِلَيهِ # وَحَرَّفوا قُرآنَهُم عَلَيهِ
8,تَعَلَّقَت بِفُؤادي نارُ كُلِّ هَوىً # فَما سَوادُ فُؤادي غَيرُ حُرّاقِ
0,صِينَتْ عن اللَّغوِ فأقْرانُها # رِزانُ أعْطافٍ وأحْلامِ
12,أَراني البَعضَ في بَعضي # وَكُلَّ الكُلِّ في بَعضِ
10,أُنيخَت رِكابُ اللَيلِ مِن كُلِّ جانِبٍ # وَحادَت نُجومُ اللَيلِ عَن كُلِّ مَوقِعِ
1,صافي السوادِ كأن غرّةَ وجهه # بدرٌ بدا في جنحِ ليلٍ مظلمِ
10,بَكَت عَينِيَ اليُسرى فَلَمّا زَجَرتُها # عَنِ الجَهلِ بَعدَ الحِلمِ أَسبَلَتا مَعا
1,وَمُوَرَّسِ السِربالِ يَخلَعُ قَدَّهُ # عَن نَجمِ رَجمٍ في سَماءِ غُبارِ
8,لم تلق ذا نسمة إلا بتلك بلي # عمت وما خصت الأدواء من يمن
8,وَالحُب سَطر يَلوح الصَدر مُكتَتب # مُتَرجم بِلِسان الشَوق مَشروح
7,وأرى الآرابَ عن مسألةٍ # وعِتابٍ هي أدْنى وأقَلْ
0,وَهُنَّ يَبكينَ لَنا رَحمَةً # سَقياً لِتِلكَ الأَعيُنِ الباكيِات
2,فكلٌّ غَدا شاعراً مُفْلقاً # مُجيد البليغةِ قوَّالها
10,حَبيبٌ أَتاني أَنَّهُ خانَ عَهدَهُ # فَبِتُّ بِلَيلٍ ما تَزولُ كواكِبُه
7,حُمِّلَتْ فِتْنَةَ مَنْ يَرْمقُها # مِبْسَماً عَذْباً وَخَصراً مُدْمَجا
4,قام دجى الليل طالباً غرضي # ونمت عن حاجتي ولم ينم
11,بِنْتِ الرسُولِ المصْطَفَى # الْمُجْتَبَى الْمُقَرَّبِ
13,أَنا الَّتي أُرجى لِهَذي الغايَه # لِأَنَّني كُنتُ قَديماً دَأيَه
10,أَلا قُل لِلَيلى هَل تُراها مُجيرَتي # فَإِنّي لَها فيما لَدَيَّ مُجيرُ
1,مولاي وافدة الثناء تأرَّجَتْ # منها بذكرك روضةٌ مِعْطَارُ
4,أَخلَفتُها وَعدَها وَجِئتُكُمُ # فَعِندَها يا حَبيبَتي غَضِبَت
1,وَكأَنَّما عانَقتِني وَشكَوتِ ما # أَشكوهُ مِن وَجدي وَطول سُهادي
2,غِناكَ عَنِ الشَيءِ نَفسُ الغِنى # وَأَمّا بِهِ فَهوَ فَقرٌ إِلَيهِ
11,أُمورٌ تَستَخِفُّ بِها حُلومٌ # وَما يَدري الفَتى لِمَنِ الثُبورُ
0,كم نعمة أسبغتها للورى # فهي على عرض الورى سابغه
4,أَشهى حَديثَ النَدمانِ في فَلَقِ ال # صُبحِ وَصَوتَ المُسامِرِ الغَرِدِ
0,أَدَّبَني الدَهرُ بِخِذلانِ # أَنكَرتُهُ مِن بِعدِ عِرفانِ
9,إِن يَخُطَّ الذَنبَ اليَسيرَ حَفيظا # كَ فَكَم مِن فَضيلَةٍ مَحّايَه
4,فَصِرتُ أَرضى ما كُنتُ أَسخَطُهُ # حَرّانَ صَبّاً أَبكي عَلَيهِ دَما
0,كأنَّها الدُّمية لكنها # لا نفحة العرف ولا القطر
10,لِصَفراءَ في قَلبي مِنَ الحُبِّ شُعبَةٌ # هَوىً لَم تَرُمهُ الغانِياتُ صَميمُ
9,فَعَلَيْهِ الصَّلاَةُ مَا فَاحَ نَوْرٌ # وحَبَا الرَّوْضُ أَعْطَرَ النَّسَمَاتِ
10,وَقَوْلي عَلى قُرْبِ المَزارِ وبُعْدِه # سَلامٌ وإن حيّيْتُ منْ ربعِها قَفرا
8,تستنُّ ما بينَ أنقاءٍ وأعقادِ # يا صاحبيَّ لقد طالَ الفراقُ وقد
0,أبلج ما ردَّ إليها الحيا # إلاَّ بشمِّ الآس في رده
7,وَإِلى أَيِّ هَوىً أَبغي تُرى # حِوَلاً ما عِشتُ عَن هَذا الهُوَي
11,مُقيماً غَيرَ ذي سَفَرٍ تَكَفّا # بِنَدمانيهِ مِن جَمِّ العَديدِ
2,فَقالَت عَلى رُقبَةٍ إِنَّني # رَهَنتُ المُرعَّثَ خَلخالِيَه
8,قد غودرت بعد إبرام لفي نقض # من ذا لأيمة عالت وأرملة
2,ولكنّها زُجرِت بالعقول # كزَجْر الجموحِ بجذب اللجام
4,هَوِّنْ عليك التي مُنيتَ بها # فإنها فَقحةٌ قَضت تَفَثا
9,لَم تَعَطَّف عَلى حُوارٍ وَلَم يَق # طَع عُبَيدٌ عُروقَها مِن خُمالِ
7,ناصفُ المِئْزرِ من كسب العُلى # وهو في الحي سَحوبٌ ورَفِلْ
7,وَاِشهَدي يَومَ التَنادي أَنَّنا # في سَبيلِ الحَقِّ قَد مِتنا كِراما
9,لَمْ نَخَفْ بَعْدَكَ الضَّلالَ وفينا # وَارِثُوا نُورِ هَدْيِكَ العُلَماءُ
1,يُحيي به الأمواتَ بعد فنائها # ولربّما ماتت به الأحياءُ
7,وشَدَتْ أَلْسُنُ أَغمادِ الظُّبَا # بِفَصِيحٍ في ثُغورِ العِمَمِ
8,لم يُبْقِ منه النوى فضلاً لمُزدادِ # في كلَّ يومٍ أرى الأضعانَ سائقةً
4,إنَّ غداً هُوَّةٌ لناظرها # تكاد فيها الظنون ترتعد
13,بِكُلِّ بَيتٍ شَدتُ قَصراً آهِلاً # بِقاصِراتٍ دونَها الطَرفُ قَصَر
0,وقالَ فكِّر في حديث الوفا # وخلني من لفظك المنتقى
10,أَلا لَيتَ شِعري هَل أَموتُ بِغُصَّتي # وَلَم أَتَمَتَّع مِن حَديثِكِ في أَمنِ
9,وصلتنا ديوك برك تزهو # بوجوهٍ جميلة مستجاده
7,أينما حلَّ الوزير المُرتجى # عارضٌ هامٍ سريعُ الإنهمال
7,يأخذ الله وإن طال المدى # ويُدان المرء ما كان يدين
